0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"801" 8
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"802" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"803" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"804" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"805" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"806" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"807" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"808" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"809" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"810" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"811" 5
0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"812" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"813" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"814" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"815" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"816" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"817" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"818" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"819" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"820" 2
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"821" 3
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"822" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"823" 8
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"824" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"825" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"826" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"827" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"828" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"829" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"830" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"831" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"832" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"833" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"834" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"835" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"836" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"837" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"838" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"839" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"840" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"841" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"842" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"843" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"844" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"845" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"846" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"847" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"848" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"849" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"850" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"851" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"852" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"853" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"854" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"855" 2
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"856" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"857" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"858" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"859" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"860" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"861" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"862" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"863" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"864" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"865" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"866" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"867" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"868" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"869" 2
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"870" 3
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"871" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"872" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"873" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"874" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"875" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"876" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"877" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"878" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"879" 5
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"880" 3
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"881" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"882" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"883" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"884" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"885" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"886" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"887" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"888" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"889" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"890" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"891" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"892" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"893" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"894" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"895" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"896" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"897" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"898" 2
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"899" 3
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"900" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"901" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"902" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"903" 5
0        0        0        0        0        0        0        0        0        1        0        0        0        0        0        0        0        0        1        	"904" 10
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"905" 5
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"906" 3
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"907" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"908" 6
0        0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        1        	"909" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"910" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"911" 2
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"912" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        1        	"913" 1
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"914" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"915" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"916" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"917" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"918" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"919" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"920" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"921" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"922" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"923" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"924" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"925" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"926" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"927" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"928" 2
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"929" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"930" 2
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"931" 8
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"932" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"933" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"934" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"935" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"936" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"937" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"938" 5
0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"939" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"940" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"941" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"942" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"943" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"944" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"945" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"946" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"947" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"948" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"949" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"950" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"951" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"952" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"953" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"954" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"955" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"956" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"957" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"958" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"959" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"960" 8
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"961" 8
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"962" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"963" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"964" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"965" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"966" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"967" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"968" 8
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"969" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"970" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"971" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"972" 2
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"973" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"974" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"975" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"976" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"977" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"978" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"979" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        1        	"980" 1
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"981" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"982" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"983" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"984" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"985" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"986" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"987" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"988" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"989" 2
0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"990" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"991" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"992" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"993" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"994" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"995" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"996" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"997" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"998" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"999" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1000" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1001" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1002" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1003" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1004" 6
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1005" 8
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1006" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1007" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1008" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1009" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1010" 6
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1011" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1012" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1013" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1014" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1015" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1016" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1017" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1018" 2
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1019" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        	"1020" 1
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1021" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1022" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1023" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1024" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1025" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1026" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1027" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1028" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1029" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1030" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1031" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1032" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1033" 6
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1034" 3
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1035" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1036" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1037" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1038" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1039" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1040" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1041" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1042" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1043" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1044" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1045" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1046" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1047" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1048" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"1049" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"1050" 6
